frame,node_id,x,y,z
1,11,0.7405620813369751,0.32780346274375916,0.1678178459405899
1,12,0.7653144598007202,0.3583517074584961,-0.24121128022670746
1,13,0.7118227481842041,0.5704851150512695,0.19907820224761963
1,14,0.7393763661384583,0.6158742308616638,-0.25571051239967346
1,15,0.6984734535217285,0.7782624363899231,0.1549243927001953
1,16,0.7134535908699036,0.8637962341308594,-0.20007851719856262
1,23,0.5056870579719543,0.4881564676761627,0.11063051223754883
1,24,0.5019253492355347,0.5079852342605591,-0.11070531606674194
2,11,0.7396948337554932,0.32874739170074463,0.1684170812368393
2,12,0.764736533164978,0.35751205682754517,-0.23587872087955475
2,13,0.7112223505973816,0.5713134407997131,0.20039410889148712
2,14,0.7392114400863647,0.6159611344337463,-0.253140389919281
2,15,0.6983777284622192,0.7801608443260193,0.15529751777648926
2,16,0.713625967502594,0.8642522096633911,-0.2012495994567871
2,23,0.5048573613166809,0.4867299199104309,0.11047915369272232
2,24,0.5018274784088135,0.5071744322776794,-0.11054638773202896
3,11,0.7383742928504944,0.3296656906604767,0.17070241272449493
3,12,0.764445424079895,0.35713309049606323,-0.23005005717277527
3,13,0.7111595869064331,0.5720161199569702,0.2015102356672287
3,14,0.739434540271759,0.6159945726394653,-0.24838918447494507
3,15,0.6980596780776978,0.7828043699264526,0.158203586935997
3,16,0.7138106822967529,0.8646206855773926,-0.1986784189939499
3,23,0.5042403340339661,0.48582613468170166,0.10971823334693909
3,24,0.501574695110321,0.5055111050605774,-0.10978326201438904
4,11,0.7377303838729858,0.33029958605766296,0.17207688093185425
4,12,0.7645469307899475,0.3559589385986328,-0.22796857357025146
4,13,0.7109021544456482,0.5719852447509766,0.20382623374462128
4,14,0.7401278018951416,0.6152129173278809,-0.24511021375656128
4,15,0.6979331970214844,0.783319890499115,0.16140992939472198
4,16,0.7141936421394348,0.8645984530448914,-0.1926558017730713
4,23,0.5041519403457642,0.48644933104515076,0.10910814255475998
4,24,0.5014548301696777,0.5053483247756958,-0.10917611420154572
5,11,0.7374018430709839,0.3306978940963745,0.1765015572309494
5,12,0.7645658254623413,0.35521769523620605,-0.22567422688007355
5,13,0.7106642723083496,0.5722669959068298,0.20919424295425415
5,14,0.7404365539550781,0.6139758229255676,-0.24500377476215363
5,15,0.6978312134742737,0.7838165163993835,0.16342470049858093
5,16,0.7146575450897217,0.8646025657653809,-0.1943897008895874
5,23,0.5042509436607361,0.4869353771209717,0.10916396975517273
5,24,0.5014837384223938,0.5048953890800476,-0.10923362523317337
6,11,0.7368221282958984,0.33097749948501587,0.18368856608867645
6,12,0.7640535235404968,0.35375434160232544,-0.21960195899009705
6,13,0.710483193397522,0.5722371935844421,0.21931757032871246
6,14,0.7403513789176941,0.6115595698356628,-0.24285486340522766
6,15,0.6975907683372498,0.7841878533363342,0.16771669685840607
6,16,0.7148292660713196,0.8646075129508972,-0.19620519876480103
6,23,0.5046631097793579,0.48726794123649597,0.10923555493354797
6,24,0.5018724203109741,0.5046299695968628,-0.10930386185646057
7,11,0.7366481423377991,0.33115583658218384,0.18628282845020294
7,12,0.7640284895896912,0.352796345949173,-0.21850676834583282
7,13,0.7102167010307312,0.5719603300094604,0.22228282690048218
7,14,0.7402443289756775,0.6101741790771484,-0.24309392273426056
7,15,0.69748854637146,0.7841698527336121,0.16960185766220093
7,16,0.7149396538734436,0.8646276593208313,-0.19990231096744537
7,23,0.5052340030670166,0.48690029978752136,0.10929050296545029
7,24,0.5027214288711548,0.5042833089828491,-0.109359510242939
8,11,0.7362583875656128,0.3306582272052765,0.18891964852809906
8,12,0.7640588283538818,0.3517976701259613,-0.21619172394275665
8,13,0.7097606658935547,0.5702900290489197,0.226719468832016
8,14,0.7401189208030701,0.6088185906410217,-0.24067366123199463
8,15,0.6968254446983337,0.7841185331344604,0.17503345012664795
8,16,0.7149466872215271,0.8646324872970581,-0.20014379918575287
8,23,0.5051931738853455,0.4869096279144287,0.10935616493225098
8,24,0.5030719041824341,0.5045539736747742,-0.10942389070987701
9,11,0.7363748550415039,0.3304142355918884,0.18827438354492188
9,12,0.764104962348938,0.35033103823661804,-0.21678480505943298
9,13,0.7094863057136536,0.5688809156417847,0.22562696039676666
9,14,0.7399947047233582,0.6062819957733154,-0.24119077622890472
9,15,0.6964794397354126,0.784058153629303,0.1740919053554535
9,16,0.7150369882583618,0.8646228313446045,-0.19948288798332214
9,23,0.505343496799469,0.4870486855506897,0.10909213125705719
9,24,0.503022313117981,0.5044370889663696,-0.10915324836969376
10,11,0.737083911895752,0.3304245173931122,0.18786534667015076
10,12,0.7641453742980957,0.35023853182792664,-0.22094744443893433
10,13,0.7091906070709229,0.5680603384971619,0.22462116181850433
10,14,0.7395901679992676,0.6057931184768677,-0.24481315910816193
10,15,0.6964703798294067,0.783333957195282,0.1734996885061264
10,16,0.7150679230690002,0.8646968603134155,-0.19962066411972046
10,23,0.5059501528739929,0.48843538761138916,0.10930464416742325
10,24,0.5029130578041077,0.505868136882782,-0.10936149209737778
11,11,0.7388693690299988,0.3302742540836334,0.18757887184619904
11,12,0.7645792961120605,0.35049960017204285,-0.228444904088974
11,13,0.7090304493904114,0.5642704367637634,0.223767951130867
