frame,node_id,x,y,z
1,11,0.7359269261360168,0.33255767822265625,0.18745048344135284
1,12,0.7612532377243042,0.3599919080734253,-0.22885829210281372
1,13,0.7115350365638733,0.5692092180252075,0.22232407331466675
1,14,0.739143431186676,0.610285758972168,-0.2548328936100006
1,15,0.697101891040802,0.7744784355163574,0.1704607754945755
1,16,0.7142369151115417,0.8633586764335632,-0.20243693888187408
1,23,0.5033684372901917,0.50379478931427,0.11527146399021149
1,24,0.4981076121330261,0.5244688987731934,-0.11539676040410995
2,11,0.7358021140098572,0.3322123885154724,0.18725547194480896
2,12,0.7613018155097961,0.3596042990684509,-0.22908030450344086
2,13,0.7113742232322693,0.5685638785362244,0.22229047119617462
2,14,0.7395926117897034,0.6099808216094971,-0.25519394874572754
2,15,0.696974515914917,0.7741840481758118,0.17030376195907593
2,16,0.7143551707267761,0.8632478713989258,-0.2044174075126648
2,23,0.5033067464828491,0.5036302208900452,0.11533042043447495
2,24,0.49815768003463745,0.5243328213691711,-0.11545639485120773
3,11,0.7357968091964722,0.33141323924064636,0.1907215118408203
3,12,0.7613256573677063,0.3596203327178955,-0.22867132723331451
3,13,0.7114534378051758,0.5665549039840698,0.22516074776649475
3,14,0.7399840950965881,0.6097927093505859,-0.255603164434433
3,15,0.6969866156578064,0.7736669182777405,0.17216862738132477
3,16,0.7143592834472656,0.8629061579704285,-0.20495295524597168
3,23,0.5031017065048218,0.5032486319541931,0.11599405854940414
3,24,0.4982721209526062,0.5243064165115356,-0.11611847579479218
4,11,0.735780656337738,0.33074915409088135,0.19268541038036346
4,12,0.7613396644592285,0.35968828201293945,-0.22867855429649353
4,13,0.7114080786705017,0.5647732019424438,0.22736792266368866
4,14,0.7401604056358337,0.6097046136856079,-0.2558515667915344
4,15,0.6969990730285645,0.7730811834335327,0.17407740652561188
4,16,0.7143633961677551,0.8627952933311462,-0.2049712985754013
4,23,0.5031079053878784,0.5030810236930847,0.11671444028615952
4,24,0.49831345677375793,0.524334728717804,-0.1168409138917923
5,11,0.7358049154281616,0.3300037980079651,0.196172833442688
5,12,0.7617084980010986,0.3597211241722107,-0.22597074508666992
5,13,0.7113451361656189,0.5633395910263062,0.23020343482494354
5,14,0.7402022480964661,0.6096078753471375,-0.2537669837474823
5,15,0.6970022320747375,0.7724450826644897,0.17885413765907288
5,16,0.7144057750701904,0.8627834916114807,-0.20372092723846436
5,23,0.5031229257583618,0.5024393200874329,0.1169782429933548
5,24,0.4984206259250641,0.5243594646453857,-0.11710623651742935
6,11,0.7357758283615112,0.32950013875961304,0.1984172761440277
6,12,0.7620692253112793,0.3597470223903656,-0.22364872694015503
6,13,0.711329460144043,0.5622661113739014,0.23175767064094543
6,14,0.7403556108474731,0.6096106767654419,-0.2520897388458252
6,15,0.6970078349113464,0.7719186544418335,0.18124350905418396
6,16,0.7145822644233704,0.8627703785896301,-0.20298905670642853
6,23,0.5031298398971558,0.5021417140960693,0.11707783490419388
6,24,0.4985460042953491,0.5243814587593079,-0.11720605194568634
7,11,0.7359294891357422,0.32910850644111633,0.2010299265384674
7,12,0.7624908089637756,0.35978156328201294,-0.22393353283405304
7,13,0.7112822532653809,0.5599029660224915,0.23537558317184448
7,14,0.7399322390556335,0.6094816327095032,-0.25382500886917114
7,15,0.6970210671424866,0.7697848081588745,0.1835414320230484
7,16,0.7145866751670837,0.8627899885177612,-0.20608849823474884
7,23,0.50313800573349,0.5021561980247498,0.1180080696940422
7,24,0.49856579303741455,0.5248042345046997,-0.11813202500343323
8,11,0.7372759580612183,0.32885077595710754,0.1936311274766922
8,12,0.7634841799736023,0.359950989484787,-0.2270711064338684
8,13,0.7108291983604431,0.5577781796455383,0.23184418678283691
8,14,0.7388320565223694,0.6087497472763062,-0.25797805190086365
8,15,0.6970441341400146,0.7668547630310059,0.1808357834815979
8,16,0.7146140933036804,0.8632516264915466,-0.20675331354141235
8,23,0.504165768623352,0.5021436810493469,0.11666093021631241
8,24,0.4986453950405121,0.5254279971122742,-0.1167731061577797
9,11,0.7403154969215393,0.32997891306877136,0.17663262784481049
9,12,0.7669949531555176,0.3601588010787964,-0.23431292176246643
9,13,0.7087351083755493,0.5578103065490723,0.216020405292511
9,14,0.7379230260848999,0.6079768538475037,-0.2631935775279999
9,15,0.6970115303993225,0.7686684727668762,0.1679089218378067
9,16,0.7147542834281921,0.8635944724082947,-0.20799598097801208
